time,kf_x0,kf_x1,kf_x2,kf_x3,qei_alpha_estimate,qei_omega,qei_omega_filtered,qei_theta,motor_voltage
0.992,0.980496942996979,1.85856083035469,0.651510536670685,-0.196653924882412,-0.418435752391815,1.53398084640503,1.85831081867218,0.983258008956909,9.72589015960693
0.993,0.982337653636932,1.85858517885208,0.650886654853821,-0.197404831647873,-0.428377151489258,1.53398084640503,1.85778510570526,0.985098719596863,9.72029972076416
0.994,0.984178364276886,1.85860952734947,0.650262773036957,-0.198155738413334,-0.4383185505867,1.53398084640503,1.85725939273834,0.986939430236816,9.71470928192139
0.995,0.98601907491684,1.85863387584686,0.649638891220093,-0.198906645178795,-0.448259949684143,1.53398084640503,1.85673367977142,0.98878014087677,9.70911884307861
0.996,0.987936481833458,1.85851526260376,0.64902201294899,-0.199506692588329,-0.457719497382641,1.53398084640503,1.85671529173851,0.990620851516724,9.70329713821411
0.997,0.989853888750076,1.85839664936066,0.648405134677887,-0.200106739997864,-0.467179045081139,1.53398084640503,1.8566969037056,0.992461562156677,9.69747543334961
0.998,0.991771295666695,1.85827803611755,0.647788256406784,-0.200706787407398,-0.476638592779636,1.53398084640503,1.85667851567268,0.994302272796631,9.69165372848511
0.999,0.993688702583313,1.85815942287445,0.647171378135681,-0.201306834816933,-0.486098140478134,1.53398084640503,1.85666012763977,0.996142983436584,9.68583202362061
1,0.995529443025589,1.85757890343666,0.646634101867676,-0.201149124652147,-0.495303831994534,1.53398084640503,1.8564949631691,0.998060494661331,9.67977809906006
1.001,0.997370183467865,1.85699838399887,0.64609682559967,-0.200991414487362,-0.504509523510934,1.53398084640503,1.85632979869843,0.999978005886078,9.67372417449951
1.002,0.999210923910141,1.85641786456108,0.645559549331665,-0.200833704322577,-0.513715215027333,1.53398084640503,1.85616463422775,1.00189551711082,9.66767024993896
1.003,1.00105166435242,1.85583734512329,0.645022273063659,-0.200675994157791,-0.522920906543734,1.53398084640511,1.85599946975708,1.00381302833557,9.66161632537842
1.004,1.00289258360863,1.85576999187469,0.644342258572578,-0.201458439230919,-0.532181695103646,1.91747605800633,1.85580265522003,1.00573065876961,9.65532946586609
1.005,1.00473350286484,1.8557026386261,0.643662244081497,-0.202240884304047,-0.541442483663561,2.30097126960763,1.85560584068298,1.00764828920364,9.64904260635376
1.006,1.00657442212105,1.8556352853775,0.642982229590416,-0.203023329377174,-0.550703272223474,2.68446648120884,1.85540902614594,1.00956591963768,9.64275574684143
