time,qei_omega,qei_omega_filtered,reference_velocity,reference_position
7.335,0,0.00138488714583218,0,1.570796251297
7.336,0,0.00138482335023582,0,1.570796251297
7.337,0,0.00138475955463946,0,1.570796251297
7.338,0,0.00138467983924784,0,1.570796251297
7.339,0,0.00138460012385622,0,1.570796251297
7.34,0,0.0013845204084646,0,1.570796251297
7.341,0,0.00138444069307297,0,1.570796251297
7.342,0,0.00138433440588415,0,1.570796251297
7.343,0,0.00138422811869532,0,1.570796251297
7.344,0,0.00138412183150649,0,1.570796251297
7.345,0,0.00138403789605945,0,1.570796251297
7.346,0,0.00138395396061242,0,1.570796251297
7.347,0,0.00138387002516538,0,1.570796251297
7.348,0,0.00138378608971834,0,1.570796251297
7.349,0,0.00138370462809689,0,1.570796251297
7.35,0,0.00138362316647545,0,1.570796251297
7.351,0,0.001383541704854,0,1.570796251297
7.352,0,0.00138346024323255,0,1.570796251297
7.353,0,0.00138338177930564,0,1.570796251297
7.354,0,0.00138330331537873,0,1.570796251297
7.355,0,0.00138322485145181,0,1.570796251297
7.356,0,0.0013831463875249,0,1.570796251297
7.357,0,0.00138306900043972,0,1.570796251297
7.358,0,0.00138299161335453,0,1.570796251297
7.359,0,0.00138291422626935,0,1.570796251297
7.36,0,0.00138283683918417,0,1.570796251297
7.361,0,0.00138275965582579,0,1.570796251297
7.362,0,0.00138268247246742,0,1.570796251297
7.363,0,0.00138260528910905,0,1.570796251297
7.364,0,0.00138252810575068,0,1.570796251297
7.365,0,0.00138245103880763,0,1.570796251297
7.366,0,0.00138237397186458,0,1.570796251297
7.367,0,0.00138229690492153,0,1.570796251297
7.368,0,0.00138221983797848,0,1.570796251297
7.369,0,0.00138215013430454,0,1.570796251297
7.37,0,0.00138208043063059,0,1.570796251297
7.371,0,0.00138201072695665,0,1.570796251297
7.372,0,0.00138194102328271,0,1.570796251297
7.373,0,0.00138186805997975,0,1.570796251297
7.374,0,0.0013817950966768,0,1.570796251297
7.375,0,0.00138172213337384,0,1.570796251297
7.376,0,0.00138164917007089,0,1.570796251297
7.377,0,0.00138158330810256,0,1.570796251297
7.378,0,0.00138151744613424,0,1.570796251297
7.379,0,0.00138145158416592,0,1.570796251297
7.38,0,0.00138138572219759,0,1.570796251297
7.381,0,0.00138129041685412,0,1.570796251297
7.382,0,0.00138119511151065,0,1.570796251297
7.383,0,0.00138109980616719,0,1.570796251297
7.384,0,0.00138103248900734,0,1.570796251297
7.385,0,0.00138096517184749,0,1.570796251297
7.386,0,0.00138089785468765,0,1.570796251297
7.387,0,0.0013808305375278,0,1.570796251297
7.388,0,0.00138076682924293,0,1.570796251297
7.389,0,0.00138070312095806,0,1.570796251297
7.39,0,0.00138063941267319,0,1.570796251297
7.391,0,0.00138057570438832,0,1.570796251297
7.392,0,0.00138050515670329,0,1.570796251297
7.393,0,0.00138043460901827,0,1.570796251297
7.394,0,0.00138036406133324,0,1.570796251297
7.395,0,0.00138029351364821,0,1.570796251297
7.396,0,0.00138021586462855,0,1.570796251297
7.397,0,0.00138013821560889,0,1.570796251297
7.398,0,0.00138006056658924,0,1.570796251297
7.399,0,0.00137998291756958,0,1.570796251297
7.4,0,0.00137992299278267,0,1.570796251297
7.401,0,0.00137986306799576,0,1.570796251297
7.402,0,0.00137980314320885,0,1.570796251297
7.403,0,0.00137974321842194,0,1.570796251297
7.404,0,0.00137967092450708,0,1.570796251297
7.405,0,0.00137959863059223,0,1.570796251297
7.406,0,0.00137952633667737,0,1.570796251297
7.407,0,0.00137945225772758,0,1.570796251297
7.408,0,0.00137937817877779,0,1.570796251297
7.409,0,0.001379304099828,0,1.570796251297
7.41,0,0.00137924260343425,0,1.570796251297
7.411,0,0.00137918110704049,0,1.570796251297
7.412,0,0.00137911961064674,0,1.570796251297
7.413,0,0.00137905811425298,0,1.570796251297
7.414,0,0.00137899719993584,0,1.570796251297
7.415,0,0.00137893628561869,0,1.570796251297
7.416,0,0.00137887537130155,0,1.570796251297
7.417,0,0.0013788144569844,0,1.570796251297
7.418,0,0.00137875054497272,0,1.570796251297
7.419,0,0.00137868663296103,0,1.570796251297
7.42,0,0.00137862272094935,0,1.570796251297
7.421,0,0.00137854165708025,0,1.570796251297
7.422,0,0.00137846059321115,0,1.570796251297
7.423,0,0.00137837952934206,0,1.570796251297
7.424,0,0.00137831864412874,0,1.570796251297
7.425,0,0.00137825775891542,0,1.570796251297
7.426,0,0.00137819687370211,0,1.570796251297
7.427,0,0.00137813598848879,0,1.570796251297
7.428,0,0.00137808153522201,0,1.570796251297
7.429,0,0.00137802708195522,0,1.570796251297
7.43,0,0.00137797262868844,0,1.570796251297
7.431,0,0.00137791817542166,0,1.570796251297
7.432,0,0.00137785049931457,0,1.570796251297
7.433,0,0.00137778282320748,0,1.570796251297
7.434,0,0.00137771514710039,0,1.570796251297
7.435,0,0.00137765513500199,0,1.570796251297
7.436,0,0.00137759512290359,0,1.570796251297
7.437,0,0.00137753511080518,0,1.570796251297
