time,qei_omega,qei_omega_filtered,reference_velocity,reference_position
86.027,0,1.56314428068069e-09,0,0
86.028,0,1.55738177909365e-09,0,0
86.029,0,1.55161927750659e-09,0,0
86.03,0,1.54441911111762e-09,0,0
86.031,0,1.53721894472855e-09,0,0
86.032,0,1.53001877833952e-09,0,0
86.033,0,1.52544288312127e-09,0,0
86.034,0,1.52086698790296e-09,0,0
86.035,0,1.51629109268465e-09,0,0
86.036,0,1.5117151974664e-09,0,0
86.037,0,1.50780365970603e-09,0,0
86.038,0,1.50389212194565e-09,0,0
86.039,0,1.49998058418534e-09,0,0
86.04,0,1.49606904642496e-09,0,0
86.041,0,1.4889494082126e-09,0,0
86.042,0,1.48182977000033e-09,0,0
86.043,0,1.47647227777267e-09,0,0
86.044,0,1.47111478554502e-09,0,0
86.045,0,1.46575729331744e-09,0,0
86.046,0,1.46201273309997e-09,0,0
86.047,0,1.4582681728825e-09,0,0
86.048,0,1.45452361266508e-09,0,0
86.049,0,1.45077905244761e-09,0,0
86.05,0,1.44612262905258e-09,0,0
86.051,0,1.44146620565761e-09,0,0
86.052,0,1.43680978226257e-09,0,0
86.053,0,1.42983225259746e-09,0,0
86.054,0,1.42285472293224e-09,0,0
86.055,0,1.41787381835454e-09,0,0
86.056,0,1.41289291377691e-09,0,0
86.057,0,1.40791200919921e-09,0,0
86.058,0,1.40368427992142e-09,0,0
86.059,0,1.39945655064369e-09,0,0
86.06,0,1.39522882136591e-09,0,0
86.061,0,1.39100109208812e-09,0,0
86.062,0,1.38619545471862e-09,0,0
86.063,0,1.38138981734905e-09,0,0
86.064,0,1.37658417997948e-09,0,0
86.065,0,1.37222855300932e-09,0,0
86.066,0,1.36787292603909e-09,0,0
86.067,0,1.36351729906883e-09,0,0
86.068,0,1.35707267645557e-09,0,0
86.069,0,1.35062805384223e-09,0,0
86.07,0,1.34673605600708e-09,0,0
86.071,0,1.34284405817198e-09,0,0
86.072,0,1.33895206033682e-09,0,0
86.073,0,1.33506006250166e-09,0,0
86.074,0,1.3301833708586e-09,0,0
86.075,0,1.32530667921548e-09,0,0
86.076,0,1.32042998757237e-09,0,0
86.077,0,1.31646752758265e-09,0,0
86.078,0,1.31250506759288e-09,0,0
86.079,0,1.30854260760307e-09,0,0
86.08,0,1.30214417026764e-09,0,0
86.081,0,1.29574573293212e-09,0,0
86.082,0,1.2911864170443e-09,0,0
86.083,0,1.28662710115655e-09,0,0
