time,_joy_in_use,charmander.mode,emergency_latched,emergency_state,gripper.state,kf.R,kf.x[0],kf.x[1],kf.x[2],kf.x[3],motor_voltage,position_pid.d_out,position_pid.kd,position_pid.kp,position_pid.output,position_pid.p_out,qei.alpha_estimate,qei.omega,qei.omega_filtered,qei.theta,reference.acceleration,reference.position,reference.velocity,trajectory.current,trajectory.state,velocity_pid.i_out,velocity_pid.ki,velocity_pid.kp,velocity_pid.output,velocity_pid.p_out,
161.973,0,0,0,0,0,7.849999761333493e-9,1.5717778205871582,-0.0040734983049333096,0.06872484087944031,0.18467608094215393,0.6131027936935425,0,1.000000013351432e-10,4.150000095367432,-0.004073512740433216,-0.004073512740433216,-0.02316473424434662,0,-0.0040734983049333096,1.5717778205871582,0,1.570796251296997,0,0,0,-0.03063141368329525,0.05999999865889549,85,-0.030632641166448593,-0.000001227017492055893,
161.977,0,0,0,0,0,7.849999761333493e-9,1.5717769861221313,-0.0040734983049333096,0.0686573013663292,0.18450084328651428,0.6125208139419556,0,1.000000013351432e-10,4.150000095367432,-0.004073512740433216,-0.004073512740433216,-0.02316473424434662,0,-0.0040734983049333096,1.5717778205871582,0,1.570796251296997,0,0,0,-0.03063141368329525,0.05999999865889549,85,-0.030632641166448593,-0.000001227017492055893,
161.982,0,0,0,0,0,7.849999761333493e-9,1.5717778205871582,-0.0040734983049333096,0.06858975440263748,0.18432560563087463,0.6118806600570679,0,1.000000013351432e-10,4.150000095367432,-0.004073512740433216,-0.004073512740433216,-0.023165056481957436,0,-0.0040734983049333096,1.5717778205871582,0,1.570796251296997,0,0,0,-0.03063141368329525,0.05999999865889549,85,-0.030632641166448593,-0.000001227017492055893,
161.986,0,0,0,0,0,7.849999761333493e-9,1.5717778205871582,-0.0040734983049333096,0.06852543354034424,0.18415871262550354,0.6113277673721313,0,1.000000013351432e-10,4.150000095367432,-0.004073512740433216,-0.004073512740433216,-0.023165056481957436,0,-0.0040734983049333096,1.5717778205871582,0,1.570796251296997,0,0,0,-0.03063141368329525,0.05999999865889549,85,-0.030632641166448593,-0.000001227017492055893,
161.989,0,0,0,0,0,7.849999761333493e-9,1.5717778205871582,-0.0040734983049333096,0.06846431642770767,0.184000164270401,0.6107748746871948,0,1.000000013351432e-10,4.150000095367432,-0.004073512740433216,-0.004073512740433216,-0.023165056481957436,0,-0.0040734983049333096,1.5717778205871582,0,1.570796251296997,0,0,0,-0.03063141368329525,0.05999999865889549,85,-0.030632641166448593,-0.000001227017492055893,
161.993,0,0,0,0,0,7.849999761333493e-9,1.5717778205871582,-0.0040734983049333096,0.06840642541646957,0.18384996056556702,0.6102510690689087,0,1.000000013351432e-10,4.150000095367432,-0.004073512740433216,-0.004073512740433216,-0.023164894431829453,0,-0.0040734983049333096,1.5717778205871582,0,1.570796251296997,0,0,0,-0.03063141368329525,0.05999999865889549,85,-0.030632641166448593,-0.000001227017492055893,
161.997,0,0,0,0,0,7.849999761333493e-9,1.5717778205871582,-0.0040734983049333096,0.0683453157544136,0.18369141221046448,0.6096982359886169,0,1.000000013351432e-10,4.150000095367432,-0.004073512740433216,-0.004073512740433216,-0.023164894431829453,0,-0.0040734983049333096,1.5717778205871582,0,1.570796251296997,0,0,0,-0.03063141368329525,0.05999999865889549,85,-0.030632641166448593,-0.000001227017492055893,
162.001,0,0,0,0,0,7.849999761333493e-9,1.5717778205871582,-0.0040734983049333096,0.06828420609235764,0.18353286385536194,0.6091453433036804,0,1.000000013351432e-10,4.150000095367432,-0.004073512740433216,-0.004073512740433216,-0.023164894431829453,0,-0.0040734983049333096,1.5717778205871582,0,1.570796251296997,0,0,0,-0.03063141368329525,0.05999999865889549,85,-0.030632641166448593,-0.000001227017492055893,
162.004,0,0,0,0,0,7.849999761333493e-9,1.5717769861221313,-0.0040734983049333096,0.06822310388088226,0.1833743155002594,0.6086215376853943,0,1.000000013351432e-10,4.150000095367432,-0.004073512740433216,-0.004073512740433216,-0.023165056481957436,0,-0.0040734983049333096,1.5717778205871582,0,1.570796251296997,0,0,0,-0.03063141368329525,0.05999999865889549,85,-0.030632641166448593,-0.000001227017492055893,
162.008,0,0,0,0,0,7.849999761333493e-9,1.5717778205871582,-0.0040734983049333096,0.06816520541906357,0.18322411179542542,0.6080977320671082,0,1.000000013351432e-10,4.150000095367432,-0.004073512740433216,-0.004073512740433216,-0.023165056481957436,0,-0.0040734983049333096,1.5717778205871582,0,1.570796251296997,0,0,0,-0.03063141368329525,0.05999999865889549,85,-0.030632641166448593,-0.000001227017492055893,
